"""41.75.1, x""","""41.75.1, y""","""55.52.2, x""","""55.52.2, y""","""43.06.3, x""","""43.06.3, y""","""50.1.4, x""","""50.1.4, y""","""54.63.5, x""","""54.63.5, y""","""46.27.6, x""","""46.27.6, y""","""49.7, x""","""49.7, y""","""51.51.9, x""","""51.51.9, y""","""37.44.10, x""","""37.44.10, y""","""53.78.11, x""","""53.78.11, y""","""49.8.12, x""","""49.8.12, y""","""55, x""","""55, y""","""56.71.14, x""","""56.71.14, y""","""60.45.15, x""","""60.45.15, y""","""53.59.16, x""","""53.59.16, y""","""28.59.17, x""","""28.59.17, y""","""57.05.18, x""","""57.05.18, y""","""46.39.19, x""","""46.39.19, y""","""40, x""","""40, y""","""39.55.21, x""","""39.55.21, y""","""39.55.22, x""","""39.55.22, y""","""48.84.23, x""","""48.84.23, y""","""48.84.24, x""","""48.84.24, y""","""49.16.25, x""","""49.16.25, y""","""25, x""","""25, y""","""49.74.27, x""","""49.74.27, y""","""51.1.28, x""","""51.1.28, y""","""62.07.29, x""","""62.07.29, y""","""48.84.30, x""","""48.84.30, y""","""53.42.31, x""","""53.42.31, y""","""49.16.32, x""","""49.16.32, y""","""49.41.33, x""","""49.41.33, y""","""47.27.34, x""","""47.27.34, y""","""47.27.35, x""","""47.27.35, y""","""47.27.36, x""","""47.27.36, y""","""47.27.37, x""","""47.27.37, y""","""47.89.38, x""","""47.89.38, y""","""47.89.39, x""","""47.89.39, y""","""47.89.40, x""","""47.89.40, y""","""55.42.41, x""","""55.42.41, y""","""53.28.42, x""","""53.28.42, y""","""59.02.43, x""","""59.02.43, y""","""52.62.44, x""","""52.62.44, y""","""48.74.45, x""","""48.74.45, y""","""36.37.46, x""","""36.37.46, y""","""48.76.47, x""","""48.76.47, y""","""58.21.48, x""","""58.21.48, y""","""52.92.49, x""","""52.92.49, y""","""48.52.50, x""","""48.52.50, y""","""54.81.51, x""","""54.81.51, y""","""58.65.52, x""","""58.65.52, y""","""52.44.53, x""","""52.44.53, y""","""52.44.54, x""","""52.44.54, y""","""52.44.55, x""","""52.44.55, y""","""50.68.56, x""","""50.68.56, y""","""50.68.57, x""","""50.68.57, y""","""50.68.58, x""","""50.68.58, y""","""50.68.59, x""","""50.68.59, y""","""50.68.60, x""","""50.68.60, y""","""47.27.61, x""","""47.27.61, y""","""51.77.62, x""","""51.77.62, y""","""55.05.63, x""","""55.05.63, y"""
-87.8802642822,30.2464408875,-114.666046143,35.5405731201,-94.22290802,33.609703064,-119.57056427,38.6975708008,-102.043785095,37.6490592957,-72.1010055542,42.0321846008,-75.475730896,39.8377532959,-84.3737640381,30.687620163,-80.9875793457,31.8793716431,-116.917770386,44.1979637146,-88.2011184692,42.5077400208,-88.0349655151,38.0443954468,-91.1805038452,43.080696106,-97.1736373901,36.9958839417,-82.580406189,38.1876373291,-91.4440612793,33.002368927,-70.9665527344,43.3900947571,-77.7904815674,39.499710083,-70.7430953979,41.3274459839,-72.9260635376,42.7369194031,-70.0154418945,41.3732833862,-89.8741607666,46.7648162842,-85.6629180908,41.7743530273,-96.4402542114,45.3266944885,-88.275604248,33.5294914246,-93.3749313354,40.5997886658,-104.043403625,45.8767318726,-98.5029067993,42.9947547913,-114.396751404,36.1364479065,-72.4562454224,43.0749664307,-74.0146865845,40.8060531616,-103.052185059,34.297252655,-73.9745788574,40.7945976257,-79.1598510742,42.5593032837,-74.2954406738,40.5081176758,-72.2843551636,41.0008621216,-75.6533508301,36.0218582153,-80.7813186646,34.8186454773,-75.9856643677,36.5547065735,-102.931869507,49.0050811768,-80.6266174316,40.3820648193,-99.0128326416,37.0016136169,-116.522422791,45.6991119385,-76.9367752075,41.9978065491,-71.7858810425,42.0092658997,-82.6949996948,35.1337738037,-96.686630249,42.5822219849,-89.6621704102,36.2624969482,-94.2973937988,33.5753288269,-110.053733826,41.0008621216,-71.6254577637,44.7480049133,-75.4470825195,37.8610496521,-75.3611373901,37.9298057556,-77.5039978027,39.1960411072,-122.962478638,48.4378509521,-122.859336853,48.5008773804,-122.945289612,48.5982818604,-122.463996887,48.2888832092,-119.318458557,45.9340248108,-79.2171401978,39.3793907166,-90.4184646606,42.5077400208,-111.062141418,43.5046844482
-87.9203720093,30.2464408875,-114.671775818,35.6093292236,-94.2286376953,33.5982437134,-119.329917908,38.531414032,-102.049514771,37.3854942322,-71.8030776978,42.0379104614,-75.4413528442,39.82629776,-84.3107452393,30.687620163,-81.0105056763,31.8736419678,-116.952140808,44.2208824158,-87.8000564575,42.5020103455,-87.9662094116,38.0845031738,-91.1747741699,43.0864257812,-97.4658508301,37.0016136169,-82.5975952148,38.1761779785,-91.2893676758,33.002368927,-70.9722824097,43.4302024841,-77.8191223145,39.499710083,-70.7774734497,41.310256958,-72.4734268188,42.7311935425,-69.9925308228,41.3446350098,-89.8397827148,46.7934608459,-85.7545928955,41.7686233521,-96.4574508667,45.3553390503,-88.2985305786,33.2831192017,-93.0999145508,40.6055183411,-104.049133301,45.2121009827,-98.4799804688,42.983291626,-114.488426208,36.1364479065,-72.4390563965,43.1093444824,-74.0318756104,40.7774085999,-103.057914734,33.8217010498,-73.9516601562,40.8347015381,-79.1254730225,42.5764923096,-74.2897033691,40.5195732117,-72.2671661377,41.0123176575,-75.5903244019,35.9473724365,-80.7755966187,34.9275093079,-76.0028533936,36.5547065735,-102.015136719,49.0050811768,-80.6151580811,40.336227417,-98.5430145264,37.0016136169,-116.470855713,45.6475486755,-76.5643539429,42.0035362244,-71.4936752319,42.0264549255,-82.6720733643,35.1280403137,-96.7152709961,42.610874176,-89.6106033325,36.2567672729,-94.2802047729,33.5867843628,-110.007896423,41.0008621216,-71.5681533813,44.6391410828,-75.4814605713,37.820941925,-75.3496780396,37.9469947815,-77.5326461792,39.1731262207,-122.939552307,48.4550437927,-122.887985229,48.4951477051,-122.89944458,48.6211967468,-122.509841919,48.2774238586,-119.387214661,45.9168395996,-79.1426620483,39.4137687683,-90.6419219971,42.5077400208,-111.056411743,43.9859695435
-87.954750061,30.2464408875,-114.683235168,35.6666221619,-94.2400970459,33.5753288269,-119.140846252,38.3996315002,-102.049514771,37.0016136169,-71.7858810425,42.0092658997,-75.4127044678,39.8033790588,-84.0872879028,30.676158905,-81.0391464233,31.8851032257,-117.003707886,44.2552604675,-87.8000564575,42.473361969,-87.9432907104,38.1303405762,-91.1518554688,42.9947547913,-97.8096237183,36.9958839417,-82.6147842407,38.1647186279,-91.1919555664,32.9966392517,-70.9665527344,43.4874954224,-77.8363189697,39.5054397583,-70.8003921509,41.3045272827,-72.2843551636,42.7254638672,-69.9867935181,41.3159866333,-89.7882156372,46.8221130371,-86.0582580566,41.7686233521,-96.5147399902,45.3782577515,-88.3386306763,32.9851799011,-92.6873779297,40.6055183411,-104.054862976,45.0058326721,-98.4685287476,42.9546470642,-114.557182312,36.1536369324,-72.4447860718,43.1379928589,-74.0547943115,40.7544898987,-103.063644409,33.5524101257,-73.9344787598,40.8404350281,-79.1025543213,42.605140686,-74.2610626221,40.531036377,-72.2442474365,41.0295066833,-75.5788650513,35.9072647095,-80.8615341187,35.0249099731,-76.0028533936,36.5547065735,-101.493743896,48.9993515015,-80.6151580811,40.3133087158,-98.3539352417,36.9958839417,-116.465133667,45.6131706238,-76.1460876465,42.0035362244,-71.3905410767,42.0264549255,-82.6434326172,35.1280403137,-96.7267379761,42.6395187378,-89.5704956055,36.2453117371,-94.2630157471,33.5867843628,-109.051063538,40.9951286316,-71.5509719849,44.5990333557,-75.4986495972,37.7922973633,-75.3152999878,37.9871025085,-77.5441055298,39.1559333801,-122.968200684,48.4951477051,-122.887985229,48.4607696533,-122.865066528,48.5925521851,-122.549942017,48.2831535339,-119.427322388,45.9111061096,-79.1254730225,39.4309539795,-90.6591110229,42.5421180725,-111.062141418,44.1406669617
-88.0063171387,30.2407131195,-114.700416565,35.7124595642,-94.2630157471,33.5867843628,-118.418922424,37.8839683533,-102.124000549,36.9844245911,-71.7801513672,41.7227859497,-75.4241638184,39.8091087341,-84.012802124,30.6704311371,-81.0964508057,31.8908290863,-117.049552917,44.2323417664,-87.8000564575,42.4332542419,-87.9203720093,38.1589889526,-91.1289367676,42.9202690125,-98.1132888794,36.9958839417,-82.620513916,38.1532592773,-91.2091522217,32.9794540405,-70.9608230591,43.5104141235,-77.8535079956,39.5226287842,-70.8175811768,41.310256958,-71.9348526001,42.7140045166,-69.9867935181,41.310256958,-89.7366485596,46.8278427124,-86.2358779907,41.7686233521,-96.5777664185,45.4069061279,-88.3500976562,32.9221534729,-92.6300888062,40.6055183411,-104.157997131,45.0058326721,-98.457069397,42.9431838989,-114.643127441,36.1421775818,-72.4505157471,43.2239379883,-74.0777130127,40.6914634705,-103.063644409,33.3862533569,-73.9287414551,40.8347015381,-79.0567169189,42.6567077637,-74.2438659668,40.5539512634,-72.2156066895,41.0180473328,-75.5674057007,35.8786201477,-80.907371521,35.0822029114,,,-100.187400818,48.9993515015,-80.6323471069,40.2789344788,-98.1132888794,36.9958839417,-116.545349121,45.5043067932,-76.1059875488,42.0035362244,-71.3848114014,41.9863471985,-82.5918655396,35.139503479,-96.7381973267,42.6681671143,-89.5532989502,36.2624969482,-94.2400970459,33.5753288269,-109.056785583,40.6570854187,-71.5624237061,44.5818481445,-75.5215682983,37.7636489868,-75.292388916,38.0042877197,-77.5441055298,39.1387443542,-122.939552307,48.5180664062,-122.870803833,48.4435806274,-122.824958801,48.5925521851,-122.572868347,48.2659645081,-119.496070862,45.8996505737,-79.1025543213,39.4596061707,-90.6648406982,42.5707626343,-111.056411743,44.4901733398
-88.0177764893,30.2521705627,-114.700416565,35.7926750183,-94.2802047729,33.5867843628,-117.845954895,37.4771690369,-102.278694153,36.9844245911,-71.7801513672,41.6425743103,-75.4413528442,39.786190033,-83.7606964111,30.6589698792,-81.1079025269,31.8793716431,-117.09538269,44.2724494934,-87.8115158081,42.3702278137,-87.9318313599,38.1704483032,-91.0888290405,42.8744316101,-98.3539352417,36.9958839417,-82.6147842407,38.1303405762,-91.214881897,32.9278831482,-70.9608230591,43.5619812012,-77.8649597168,39.5455436707,-70.8290405273,41.3274459839,-71.9004745483,42.7140045166,-69.9696044922,41.2873382568,-89.6736221313,46.833568573,-86.522354126,41.7686233521,-96.686630249,45.447013855,-88.3902053833,32.5783805847,-92.3436126709,40.6112480164,-104.341346741,45.0058326721,-98.4169616699,42.931728363,-114.700416565,36.1192588806,-72.4390563965,43.2697753906,-74.0949020386,40.662815094,-103.069381714,32.9450721741,-73.9344787598,40.8232421875,-79.0452575684,42.6910858154,-74.2324142456,40.5825996399,-72.1984100342,41.0237808228,-75.5502166748,35.8499679565,-80.9417495728,35.1165847778,,,-99.5284957886,48.9993515015,-80.6609954834,40.244556427,-97.8096237183,36.9958839417,-116.556808472,45.4642028809,-75.475730896,42.0035362244,-71.3790817261,41.9118652344,-82.5001983643,35.1738777161,-96.7897567749,42.6796264648,-89.5532989502,36.2796859741,-94.2286376953,33.5982437134,-109.056785583,40.2216377258,-71.5796203613,44.5531959534,-75.5616760254,37.7350006104,-75.2751922607,38.0386695862,-77.521194458,39.1158256531,-122.968200684,48.5352554321,-122.836418152,48.4321250916,-122.853614807,48.6383895874,-122.60723877,48.2716941833,-119.547637939,45.9168395996,-79.0910873413,39.4710617065,-90.69921875,42.610874176,-111.044952393,44.9943771362
-88.012046814,30.2693595886,-114.688957214,35.8843460083,-94.2973937988,33.5753288269,-117.181335449,36.9844245911,-102.484962463,36.9844245911,-71.7801513672,41.6024665833,-75.5272979736,39.6773262024,-83.594543457,30.6475124359,-81.1136322021,31.8621845245,-117.158409119,44.2609901428,-87.8286972046,42.3243904114,-87.9662094116,38.1761779785,-91.0716400146,42.7884902954,-98.5430145264,37.0016136169,-82.5517578125,38.0730438232,-91.2034225464,32.910697937,-70.9722824097,43.5906295776,-77.8592300415,39.5512771606,-70.8290405273,41.3446350098,-71.7457733154,42.702545166,-69.9524230957,41.2758789062,-89.6106033325,46.8278427124,-86.8202972412,41.7686233521,-96.7210006714,45.4985771179,-88.430305481,32.3090896606,-92.1717224121,40.6169776917,-104.581985474,45.0058326721,-98.3940429688,42.9202690125,-114.734802246,36.1078033447,-72.4161376953,43.3213386536,-74.1464691162,40.6570854187,-103.075111389,32.5096244812,-73.9287414551,40.8060531616,-79.0223388672,42.7140045166,-74.220954895,40.6112480164,-72.1812210083,41.0409660339,-75.5387573242,35.8213195801,-81.0391464233,35.0592842102,,,-98.9956512451,48.9993515015,-80.6896514893,40.1987190247,-97.4658508301,37.0016136169,-116.665672302,45.3152313232,-75.4012451172,42.0035362244,-71.350440979,41.9118652344,-82.4772720337,35.1853370667,-96.7954864502,42.6796264648,-89.6106033325,36.3255233765,-94.22290802,33.609703064,-109.056785583,39.6544075012,-71.5910797119,44.513092041,-75.5788650513,37.7006225586,-75.2751922607,38.0386695862,-77.481086731,39.0929069519,-122.985397339,48.5467147827,-122.842155457,48.4149360657,-122.865066528,48.6727638245,-122.60723877,48.2430458069,-119.593482971,45.9168395996,-79.0624465942,39.4710617065,-90.7507858276,42.6452484131,-109.996437073,44.9943771362
-87.9948577881,30.2750892639,-114.711875916,35.9129943848,-94.3088531494,33.5695991516,-115.897903442,36.0046691895,-102.748519897,36.9844245911,-71.7801513672,41.4592247009,-75.5215682983,39.6773262024,-83.3825454712,30.6303253174,-81.0907211304,31.8564529419,-117.204246521,44.283908844,-87.8286972046,42.2785568237,-87.9891281128,38.1990966797,-91.0601806641,42.7541122437,-99.0128326416,37.0016136169,-82.4772720337,37.9928321838,-91.1805038452,32.8992347717,-70.9722824097,43.7911643982,-77.8363189697,39.5741958618,-70.8233108521,41.3560943604,-71.3447036743,42.6968154907,-69.9524230957,41.2586898804,-89.5704956055,46.8278427124,-86.7687301636,41.7972717285,-96.7783050537,45.5558738708,-88.430305481,32.2231445312,-91.9368057251,40.6169776917,-104.782516479,45.0058326721,-98.3367462158,42.891620636,-114.757713318,36.0619659424,-72.41040802,43.4244728088,-74.1693878174,40.6513557434,-103.075111389,32.074180603,-73.9287414551,40.8060531616,-78.9936904907,42.7197341919,-74.2037658691,40.6227073669,-72.1640396118,41.0409660339,-75.5387573242,35.8041305542,-81.0563430786,35.0822029114,,,-97.9299468994,49.0050811768,-80.7068328857,40.1643409729,-97.1736373901,36.9958839417,-116.671394348,45.2693939209,-75.3554077148,42.0035362244,-71.3447036743,41.8144607544,-82.4428939819,35.1738777161,-96.8126754761,42.702545166,-89.6048660278,36.3427124023,-94.2057189941,33.615436554,-109.062515259,39.499710083,-71.6025314331,44.4959030151,-75.5845947266,37.6777038574,,,-77.4295196533,39.0642623901,-123.019767761,48.5696334839,-122.824958801,48.4034729004,-122.824958801,48.6670341492,-122.658805847,48.2315864563,-119.650772095,45.8767318726,-79.0509872437,39.4710617065,-90.8195419312,42.6681671143,-109.813087463,44.9943771362
-87.954750061,30.2750892639,-114.734802246,35.9588317871,-94.3661499023,33.5753288269,-115.674446106,35.8327827454,-102.886032104,36.9844245911,-71.7858810425,41.4305801392,-75.5559387207,39.6715965271,-83.2851486206,30.6303253174,-81.0849838257,31.8335342407,-117.204246521,44.3068275452,-87.817237854,42.2327194214,-87.9948577881,38.2334747314,-91.0086135864,42.7311935425,-99.4769287109,36.9958839417,-82.4658126831,37.9699134827,-91.1461257935,32.9164276123,-71.018119812,44.2953681946,-77.8305892944,39.5856552124,-70.8061294556,41.3503646851,-71.310333252,42.6968154907,-69.9753341675,41.2529640198,-89.5189285278,46.8507614136,-86.7343521118,41.8373794556,-96.8126754761,45.5845222473,-88.4761428833,31.8908290863,-91.7018966675,40.6169776917,-104.925765991,45.0058326721,-98.3138275146,42.8744316101,-114.734802246,36.01612854,-72.3817520142,43.5505218506,-74.180847168,40.6513557434,-103.075111389,31.9939613342,,,-78.9077453613,42.7426528931,-74.180847168,40.6513557434,-72.1468429565,41.0123176575,-75.5502166748,35.7926750183,-81.0563430786,35.099395752,,,-97.2252120972,48.9993515015,-80.7526702881,40.0726699829,-96.743927002,36.9958839417,-116.682853699,45.2350196838,-75.3152999878,41.9634284973,-71.338973999,41.7972717285,-82.4085235596,35.2082557678,-96.8413238525,42.702545166,-89.587677002,36.3484420776,-94.1885375977,33.609703064,-109.056785583,39.362197876,-71.6483688354,44.4500656128,-75.5960464478,37.6433258057,,,-77.3493041992,39.0585327148,-123.019767761,48.5696334839,-122.824958801,48.4034729004,-122.802047729,48.6154708862,-122.670265198,48.2143974304,-119.696609497,45.8538131714,-79.0166091919,39.4538726807,-90.8768310547,42.6796264648,-109.732879639,45.0001029968
-87.9031829834,30.2808208466,-114.734802246,36.01612854,-94.4005279541,33.5695991516,-114.637390137,35.0191802979,-103.006347656,37.0016136169,-71.8087997437,41.4305801392,-75.5788650513,39.6544075012,-83.124710083,30.6188640594,-81.0735244751,31.8335342407,-117.204246521,44.3354759216,-87.7885894775,42.1926116943,-87.9719390869,38.2392044067,-90.9570465088,42.702545166,-99.5514144897,36.9958839417,-82.4715423584,37.9584541321,-91.1289367676,32.9450721741,-71.0754165649,45.3152313232,-77.8535079956,39.6085700989,-70.7774734497,41.3446350098,-71.2816772461,42.7140045166,-70.0211715698,41.2415008545,-89.4730911255,46.8507614136,-86.6827850342,41.8488388062,-96.8355941772,45.5902519226,-88.4646835327,31.6960258484,-91.6675186157,40.565410614,-105.028892517,45.0058326721,-98.2909088135,42.8858909607,-114.734802246,35.9588317871,-72.3760299683,43.5677108765,-74.2037658691,40.6227073669,-103.361587524,31.9939613342,,,-78.873374939,42.7598381042,-74.1693878174,40.6513557434,-72.1010055542,41.0065879822,-75.5616760254,35.7984046936,-81.044883728,35.1108551025,,,-97.2252120972,48.9363250732,-80.7469406128,40.0440177917,-96.5319290161,37.0016136169,-116.71723938,45.1719932556,-75.2866516113,41.9405097961,-71.3217849731,41.7743530273,-82.4027862549,35.2082557678,-96.8757019043,42.702545166,-89.5647659302,36.3656311035,-94.1541595459,33.5867843628,-109.056785583,38.5084953308,-71.6942062378,44.421421051,-75.5903244019,37.6204071045,,,-77.286277771,39.0356140137,,,,,-122.767662048,48.6097373962,-122.60723877,48.2143974304,-119.834121704,45.8366241455,-78.9822311401,39.4424133301,-90.8997573853,42.6910858154,-109.492233276,45.0001029968
-87.8286972046,30.2865486145,-114.757713318,36.0619659424,-94.40625,33.5753288269,-114.631668091,34.9618835449,-103.08657074,36.9958839417,-71.8374481201,41.4191169739,-75.5903244019,39.6372184753,-82.7064590454,30.5902175903,-81.0391464233,31.8278045654,-117.221443176,44.3583946228,-87.7714080811,42.1582374573,-87.9432907104,38.2563934326,-90.8997573853,42.6910858154,-100.009780884,36.9958839417,-82.483001709,37.9355354309,-91.1117477417,32.9565353394,-71.0410385132,45.3209609985,-77.8706893921,39.6142997742,-70.7430953979,41.3732833862,-71.2644958496,42.7254638672,-70.0498199463,41.2415008545,-89.4272537231,46.8450317383,-86.6369476318,41.8774833679,-96.8413238525,45.6303596497,-88.4532241821,31.432466507,-91.6159515381,40.565410614,-105.08618927,45.0001029968,-98.2336120605,42.8572463989,-114.711875916,35.9129943848,-72.3473815918,43.5963592529,-74.220954895,40.6112480164,-103.716819763,31.9939613342,,,-78.8561782837,42.8114089966,-74.1464691162,40.6570854187,-72.0437164307,41.0180473328,-75.573135376,35.8041305542,-81.0276870728,35.1337738037,,,-97.1908340454,48.8962173462,-80.7469406128,40.0382919312,-96.0105361938,37.0073432922,-116.745880127,45.1146965027,-75.2694625854,41.8832168579,-71.2644958496,41.7571640015,-82.3798751831,35.1967964172,-96.9215393066,42.7254638672,-89.5361175537,36.3599014282,-94.1484298706,33.5867843628,-109.051063538,38.1532592773,-71.7515029907,44.3985023499,-75.6075134277,37.591758728,,,-77.2633590698,39.0012359619,,,,,-122.767662048,48.6097373962,-122.538482666,48.1800193787,-119.868492126,45.8366241455,-78.959312439,39.4481430054,-90.9570465088,42.702545166,-109.26877594,45.0001029968
-87.8000564575,30.2865486145,-114.734802246,36.1078033447,-94.4234466553,33.5982437134,-114.60874176,34.8874015808,-103.166786194,36.9844245911,-71.8431777954,41.401927948,-75.5960464478,39.6028442383,-82.6033248901,30.584487915,-81.0391464233,31.8163471222,-117.232887268,44.3927688599,-87.7427520752,42.1238555908,-87.9432907104,38.296497345,-90.8768310547,42.6796264648,-100.084266663,37.0016136169,-82.483001709,37.9240760803,-91.0773696899,32.9393424988,-71.0123901367,45.349609375,-77.8936157227,39.6142997742,-70.6972579956,41.4305801392,-71.2358398438,42.7311935425,-70.0956573486,41.2529640198,-89.3871459961,46.8507614136,-86.6082992554,41.9061355591,-96.8355941772,45.6475486755,-88.430305481,31.1230678558,-91.5873031616,40.5081176758,-105.189315796,45.0058326721,-98.1820526123,42.8400535583,-114.688957214,35.8843460083,-72.3187332153,43.6250038147,-74.2324142456,40.5825996399,-103.963188171,31.9939613342,,,-78.8848266602,42.8572463989,-74.2782440186,40.4851989746,-72.0093383789,41.0409660339,-75.5903244019,35.8442382812,-81.0219650269,35.1624183655,,,-97.1851043701,48.8675727844,-80.7641296387,39.9752655029,-95.9761581421,37.0130767822,-116.774528503,45.0860481262,-75.2465515137,41.866027832,-71.201461792,41.7514343262,-82.3626861572,35.1967964172,-96.9559173584,42.7197341919,-89.5189285278,36.3713607788,-94.1197738647,33.5925178528,-109.045326233,37.8667793274,-71.7744216919,44.3870391846,-75.613243103,37.5860328674,,,-77.2518997192,38.9840507507,,,,,,,-122.515563965,48.094078064,-120.006011963,45.8022460938,-78.9134750366,39.4939804077,-91.0086135864,42.7311935425,-108.993759155,44.9943771362
-87.8000564575,30.3266544342,-114.700416565,36.1192588806,-94.4520874023,33.5982437134,-114.568641663,34.8644828796,-103.390235901,36.9844245911,-71.8489074707,41.3904724121,-75.5903244019,39.5741958618,-82.4600906372,30.5730266571,-81.044883728,31.8048877716,-117.209983826,44.4386062622,-87.6740036011,42.0665626526,-87.9203720093,38.2907676697,-90.8195419312,42.6681671143,-100.622848511,37.0016136169,-82.4658126831,37.9068870544,-91.0888290405,32.9221534729,-70.9722824097,45.3553390503,-77.9050674438,39.597114563,-70.6399688721,41.4706840515,-71.2186584473,42.7311935425,-70.1529541016,41.2586898804,-89.3298492432,46.8622169495,-86.5911102295,41.9347801208,-96.8241424561,45.6704673767,-88.4188461304,30.9970169067,-91.5242767334,40.4737358093,-105.36693573,45.0058326721,-98.13621521,42.8056755066,-114.700416565,35.7926750183,-72.3072738647,43.63646698,-74.2438659668,40.5539512634,-104.014755249,31.9939613342,,,-78.902015686,42.9030799866,-74.2782440186,40.4851989746,-71.9806900024,41.0581550598,-75.5960464478,35.8671569824,-81.325630188,35.1738777161,,,-97.1793746948,48.8102722168,-80.769859314,39.9408874512,-95.8042678833,37.0130767822,-116.7917099,45.0688591003,-75.2293548584,41.8602981567,-71.1670913696,41.7457046509,-82.3168487549,35.1910667419,-96.9788360596,42.7254638672,-89.5074615479,36.3885498047,-94.0911254883,33.5982437134,-109.051063538,37.6318664551,-71.8087997437,44.3583946228,-75.6304321289,37.591758728,,,-77.2232513428,38.9725875854,,,,,,,-122.492652893,48.0310516357,-120.063308716,45.7907867432,-78.8676376343,39.5398178101,-91.0601806641,42.7541122437,-108.787498474,45.0001029968
-87.817237854,30.3438453674,-114.643127441,36.1421775818,-94.4635543823,33.615436554,-114.545722961,34.8472938538,-103.636604309,36.9844245911,-71.8431777954,41.3446350098,-75.5845947266,39.5512771606,-82.2137145996,30.5615692139,-81.0735244751,31.7876968384,-117.204246521,44.4959030151,-87.6625442505,42.0436439514,-87.8974609375,38.2735786438,-90.7507858276,42.6452484131,-100.937973022,37.0016136169,-82.4486236572,37.9011573792,-91.1060180664,32.8877792358,-70.9379043579,45.349609375,-77.9279937744,39.597114563,-70.6170425415,41.4764175415,-71.1957321167,42.7369194031,-70.181602478,41.2586898804,-89.2439041138,46.8965950012,-86.5796585083,41.9920768738,-96.7783050537,45.6876525879,-88.4073867798,30.7334575653,-91.4898986816,40.4164428711,-105.693519592,45.0058326721,-98.0789108276,42.7770271301,-114.700416565,35.7124595642,-72.3015441895,43.6823005676,-74.2610626221,40.531036377,-104.845550537,31.9939613342,,,-78.902015686,42.9431838989,,,-71.9291152954,41.0753440857,-75.6075134277,35.8900756836,-81.365737915,35.1738777161,,,-97.1449966431,48.7472496033,-80.809967041,39.9294281006,-95.5292510986,37.0188026428,-116.843284607,45.023021698,-75.1777954102,41.8545646667,-71.1613540649,41.7170562744,-82.2767410278,35.1967964172,-96.9902954102,42.7483825684,-89.5475692749,36.4401130676,-94.0796661377,33.5867843628,-109.039596558,36.9958839417,-71.8374481201,44.3412017822,-75.6476135254,37.5745697021,,,-77.1831436157,38.9668617249,,,,,,,-122.469734192,48.0310516357,-120.143516541,45.7735977173,-78.8447189331,39.5570068359,-91.0716400146,42.7884902954,-108.615608215,44.9943771362
-87.8401565552,30.3839530945,-114.557182312,36.1536369324,-94.4750137329,33.6326217651,-114.551452637,34.8358345032,-103.877243042,36.9844245911,-71.9806900024,41.3331756592,-75.5788650513,39.5283584595,-82.2251739502,30.5386505127,-81.0849838257,31.7762393951,-117.141227722,44.5531959534,-87.6396255493,41.9978065491,-87.8745346069,38.296497345,-90.69921875,42.610874176,-101.069755554,37.0016136169,-82.4257049561,37.8954315186,-91.1518554688,32.8247528076,-70.920715332,45.3209609985,-77.9509048462,39.6028442383,-70.6113128662,41.4706840515,-71.1957321167,42.7598381042,-70.2102432251,41.2758789062,-89.2038040161,46.9195137024,-86.533821106,42.0493736267,-96.6522521973,45.7621383667,-88.3902053833,30.4125995636,-91.4154129028,40.376335144,-105.911247253,45.0058326721,-98.02734375,42.7713012695,-114.683235168,35.6666221619,-72.2843551636,43.7052192688,-74.2897033691,40.5195732117,-104.914299011,31.9882354736,,,-78.9192123413,42.9603767395,,,-71.8890151978,41.0753440857,-75.6361541748,35.9359130859,-81.7725372314,35.1910667419,,,-97.1277999878,48.7300605774,-80.8156967163,39.9122428894,-95.4203948975,37.0130767822,-116.849021912,44.9943771362,-75.154876709,41.8488388062,-71.1556243896,41.6884078979,-82.2194366455,35.1967964172,-97.0132141113,42.7483825684,-89.541847229,36.48595047,-94.0567550659,33.5753288269,-109.148460388,36.9958839417,-71.8660964966,44.3354759216,-75.670539856,37.551651001,,,-77.1373062134,38.9439430237,,,,,,,-122.469734192,48.0826187134,-120.212272644,45.7334899902,-78.8218002319,39.5627365112,-91.0888290405,42.8744316101,-108.283294678,45.0001029968
